local_name,date,project_name,crew,ef_id,gps_id,sampling_method,pass_number,ef_seconds,voltage,frequency,enclosure,wp_top,wp_bottom,site_start_time,site_end_time,segment_start_time,segment_end_time,species,length,weight,alive,pit_tag_id,row_id,camera_id,photo_time_start,photo_time_end,comments
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:36:30,10:43:40,Rainbow Trout,125,18.9,TRUE,3DD.003E192A48,432,,,,NA. Pit Tag ID: 3DD.003E192A48. Row ID: 432. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:36:30,10:43:40,Rainbow Trout,113,15.1,TRUE,3DD.003E192A0C,433,AI,11:53:06,,NA. Pit Tag ID: 3DD.003E192A0C. Row ID: 433. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:36:30,10:43:40,Rainbow Trout,148,32.4,TRUE,3DD.003E192A62,434,,,,NA. Pit Tag ID: 3DD.003E192A62. Row ID: 434. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:36:30,10:43:40,Rainbow Trout,108,12.8,TRUE,3DD.003E192A12,435,,,,NA. Pit Tag ID: 3DD.003E192A12. Row ID: 435. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Rainbow Trout,65,2.7,TRUE,3DD.003E192A05,436,,,,NA. Pit Tag ID: 3DD.003E192A05. Row ID: 436. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Rainbow Trout,68,3.7,TRUE,3DD.003E192A3E,437,,,,NA. Pit Tag ID: 3DD.003E192A3E. Row ID: 437. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Rainbow Trout,66,3.1,TRUE,3DD.003E192A1A,438,,,,NA. Pit Tag ID: 3DD.003E192A1A. Row ID: 438. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Rainbow Trout,66,2.9,TRUE,3DD.003E192A16,439,,,,NA. Pit Tag ID: 3DD.003E192A16. Row ID: 439. 
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Sculpin (General),67,2.9,TRUE,,,,,,
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Sculpin (General),44,0.9,TRUE,,,,,,
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Sculpin (General),40,0.7,TRUE,,,,,,
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Sculpin (General),34,0.4,TRUE,,,,,,
125261_ds_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,500,250,60,partial enclosure,,,10:36:30,10:54:00,10:43:40,10:54:00,Rainbow Trout,165,46.7,TRUE,3DD.003E192A02,440,,,,NA. Pit Tag ID: 3DD.003E192A02. Row ID: 440. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,12:58:00,13:08:00,Rainbow Trout,132,23.5,TRUE,3DD.003E192A1F,441,,,,NA. Pit Tag ID: 3DD.003E192A1F. Row ID: 441. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:08:00,13:12:40,Fish Unidentified Species,65,,TRUE,,,,,,fork length estimated
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:08:00,13:12:40,Fish Unidentified Species,90,,TRUE,,,,,,fork length estimated
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:08:00,13:12:40,Fish Unidentified Species,90,,TRUE,,,,,,fork length estimated
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:08:00,13:12:40,Rainbow Trout,98,10.3,TRUE,3DD.003E192A2B,442,,,,NA. Pit Tag ID: 3DD.003E192A2B. Row ID: 442. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:08:00,13:12:40,Rainbow Trout,111,15.3,TRUE,3DD.003E192A04,443,,,,NA. Pit Tag ID: 3DD.003E192A04. Row ID: 443. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:12:40,13:18:00,Rainbow Trout,88,7.1,TRUE,3DD.003E192A20,444,,,,NA. Pit Tag ID: 3DD.003E192A20. Row ID: 444. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:12:40,13:18:00,Rainbow Trout,114,15.3,TRUE,3DD.003E192A13,445,,,,NA. Pit Tag ID: 3DD.003E192A13. Row ID: 445. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:12:40,13:18:00,Rainbow Trout,89,7.1,TRUE,3DD.003E192A0A,446,,,,NA. Pit Tag ID: 3DD.003E192A0A. Row ID: 446. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:18:00,13:22:00,Rainbow Trout,95,8.5,TRUE,3DD.003E192A27,447,,,,NA. Pit Tag ID: 3DD.003E192A27. Row ID: 447. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:18:00,13:22:00,Rainbow Trout,83,5.5,TRUE,3DD.003E192A3B,448,,,,NA. Pit Tag ID: 3DD.003E192A3B. Row ID: 448. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:22:00,13:27:00,Rainbow Trout,76,4.4,TRUE,3DD.003E192A31,449,,,,NA. Pit Tag ID: 3DD.003E192A31. Row ID: 449. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:22:00,13:27:00,Rainbow Trout,47,1.1,TRUE,,,AI,15:01:42,,
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:22:00,13:27:00,Rainbow Trout,62,2.6,TRUE,,,,,,
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:22:00,13:27:00,Rainbow Trout,56,2.2,TRUE,,,,,,
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:22:00,13:27:00,Rainbow Trout,60,2.3,TRUE,,,,,,
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:27:00,13:33:40,Sculpin (General),73,4.3,TRUE,,,,,,
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:27:00,13:33:40,Rainbow Trout,153,42.1,TRUE,3DD.003E192A44,450,AI,15:05:34,,NA. Pit Tag ID: 3DD.003E192A44. Row ID: 450. 
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:27:00,13:33:40,Rainbow Trout,53,1.4,TRUE,,,,,,
125261_us_ef1,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,729,250,60,partial enclosure,,,12:58:00,13:33:40,13:27:00,13:33:40,Rainbow Trout,58,2,TRUE,,,,,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:00:00,14:05:40,Rainbow Trout,95,8.8,TRUE,3DD.003E192A18,451,,,,NA. Pit Tag ID: 3DD.003E192A18. Row ID: 451. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:00:00,14:05:40,Rainbow Trout,171,14.3,TRUE,3DD.003E192A15,452,,,,NA. Pit Tag ID: 3DD.003E192A15. Row ID: 452. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:00:00,14:05:40,Rainbow Trout,112,13.7,TRUE,3DD.003E192A07,456,,,,NA. Pit Tag ID: 3DD.003E192A07. Row ID: 456. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:05:40,14:09:40,Fish Unidentified Species,65,,TRUE,,,,,,fork length estimated
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:05:40,14:09:40,Fish Unidentified Species,55,,TRUE,,,,,,fork length estimated
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:05:40,14:09:40,Rainbow Trout,84,6.7,TRUE,3DD.003E192A22,453,AI,15:20:10,,NA. Pit Tag ID: 3DD.003E192A22. Row ID: 453. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:05:40,14:09:40,Rainbow Trout,113,13.9,TRUE,3DD.003E192A14,455,,,,NA. Pit Tag ID: 3DD.003E192A14. Row ID: 455. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:05:40,14:09:40,Rainbow Trout,91,7.4,TRUE,3DD.003E192A0F,454,,,,NA. Pit Tag ID: 3DD.003E192A0F. Row ID: 454. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:09:40,14:12:30,Rainbow Trout,78,5,TRUE,3DD.003E192A2F,457,,,,NA. Pit Tag ID: 3DD.003E192A2F. Row ID: 457. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:09:40,14:12:30,Rainbow Trout,108,12.7,TRUE,3DD.003E192A4A,458,,,,NA. Pit Tag ID: 3DD.003E192A4A. Row ID: 458. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:09:40,14:12:30,Rainbow Trout,78,4.6,TRUE,3DD.003E192A5E,459,,,,NA. Pit Tag ID: 3DD.003E192A5E. Row ID: 459. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:09:40,14:12:30,Rainbow Trout,119,17.9,TRUE,3DD.003E192A0D,460,,,,NA. Pit Tag ID: 3DD.003E192A0D. Row ID: 460. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:09:40,14:12:30,Rainbow Trout,55,1.6,TRUE,,,,,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,visual observation above water,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:12:30,14:17:40,Fish Unidentified Species,60,,TRUE,,,,,,fork length estimated
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:12:30,14:17:40,Rainbow Trout,118,15.9,TRUE,3DD.003E192A30,461,,,,NA. Pit Tag ID: 3DD.003E192A30. Row ID: 461. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:12:30,14:17:40,Rainbow Trout,141,28.6,TRUE,3DD.003E192A5A,463,,,,NA. Pit Tag ID: 3DD.003E192A5A. Row ID: 463. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:12:30,14:17:40,Rainbow Trout,92,6.6,TRUE,3DD.003E192A23,462,,,,NA. Pit Tag ID: 3DD.003E192A23. Row ID: 462. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:12:30,14:17:40,Rainbow Trout,103,10.4,TRUE,3DD.003E192A01,464,,,,NA. Pit Tag ID: 3DD.003E192A01. Row ID: 464. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:12:30,14:17:40,Rainbow Trout,97,7.8,TRUE,3DD.003E192A0B,465,,,,NA. Pit Tag ID: 3DD.003E192A0B. Row ID: 465. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Rainbow Trout,81,5.2,TRUE,3DD.003E192A19,466,,,,NA. Pit Tag ID: 3DD.003E192A19. Row ID: 466. 
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Rainbow Trout,47,1.1,TRUE,,,,,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Rainbow Trout,44,0.8,TRUE,,,,,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Rainbow Trout,53,1.3,FALSE,,,,,,mort
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Rainbow Trout,57,2.3,TRUE,,,,,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Sculpin (General),61,2.5,TRUE,,,AI,15:39:51,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Sculpin (General),58,2.1,TRUE,,,,,,
125261_us_ef2,2024-09-11T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,559,250,60,partial enclosure,,,14:00:00,14:25:10,14:17:40,14:25:10,Sculpin (General),30,0.4,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:50:00,09:59:00,Rainbow Trout,47,1.2,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:50:00,09:59:00,Rainbow Trout,45,0.9,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:50:00,09:59:00,Rainbow Trout,43,0.9,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:50:00,09:59:00,Rainbow Trout,47,1.1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,46,1.1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,52,1.7,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,49,1.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,48,1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,46,1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,43,0.7,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,46,1.1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,48,1.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,44,1.1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,43,0.8,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,43,0.6,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,41,0.8,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,46,1.1,TRUE,,,LS,11:00:36,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,09:59:00,10:04:00,Rainbow Trout,44,1.1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,47,1.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,48,1.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,50,1.8,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,45,0.8,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,41,0.9,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,49,1.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,42,1,TRUE,,,LS,11:11:12,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,45,1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,44,1,TRUE,,,AL,11:11:04,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:04:00,10:12:00,Rainbow Trout,43,0.9,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:12:00,10:17:30,Rainbow Trout,42,0.9,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:12:00,10:17:30,Rainbow Trout,48,1.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:12:00,10:17:30,Rainbow Trout,30,0.3,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:12:00,10:17:30,Rainbow Trout,37,0.8,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:12:00,10:17:30,Rainbow Trout,39,1.1,TRUE,,,,,,
198692_ds_ef1,2024-09-12T00:00:00Z,2024-073-sern-peace-fish-passage,AI LS BP JA,AI,AI,electrofishing,1,400,250,60,partial enclosure,,27,09:50:00,10:17:30,10:12:00,10:17:30,Rainbow Trout,39,0.8,TRUE,,,,,,
